"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1954.9/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0xbede83485cf9c0878668603becb2158c508a7bf6a4dd1b662e33828ee8036376","13416969","1634223307","2021-10-14 14:55:07","0x86a58e431a05d7cbd2798dd5f10c54123f9c17db","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.103264090790617296","201.870971086578","3791.23","","","Create Vault",""
"0x6f0a103aa2122415296f7ece6d08ecdfb78ca893a74a60369bf98aabfbf4d363","13424019","1634319605","2021-10-15 17:40:05","0xb817b0137bb1a838aebcc63a231d152c6cb03b41","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.16295544040786074","318.561590453327","3868.16","","","Create Vault",""
"0x1f63b2d288941e0b55147e54cef558da3a4ae366b97bd19c0dbbd9ae361814d6","13424736","1634329359","2021-10-15 20:22:39","0x38a4d889a1979133fbc1d58f970f0953e3715c26","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.1519362","297.02007738","3868.16","","","Create Vault",""
"0x92930d23c69adba1d4f296fb2647e08c263e57544923780c0fa1f5852a99e6df","13431700","1634422888","2021-10-16 22:21:28","0x5b4f87cadc9625cb9b9cff449324d204e799d19a","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.059376001305280128","116.074144951692","3829.61","","","Create Vault",""
"0x9aba3ead76cadc287aa1c084193c0208e718e94978109a6354cbce548d981a00","13436868","1634493264","2021-10-17 17:54:24","0x2d52538486de12cc3ce00f60de3cd84fd75597ee","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.138727460400783828","271.198312337492","3846.66","","","Create Vault",""
"0x90c413fc8813b009a2084cfeeec2e57e857abbf98d2811777f6779dd4b3d96c3","13439599","1634530169","2021-10-18 04:09:29","0x38a4d889a1979133fbc1d58f970f0953e3715c26","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.12154752","237.613246848","3746.14","","","Create Vault",""
"0x0abd8f2a6153b5a01e7911cb1df1bc984e47c232bc83f0abe3b45fe5f87ecfff","13439789","1634532646","2021-10-18 04:50:46","0xc267da714ddb007bc198cb9bdb722c66e652c687","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.068177738095606656","133.280660203101","3746.14","","","Create Vault",""
"0x50e60db35f55924b6bd4213c71814da712c2979f69f65ab51a4656cea2ddd7fb","13447209","1634633199","2021-10-19 08:46:39","0x5bf79ed30cf295401e2bdfc4431af8b1cdf038f1","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.059306554131817824","115.938382672291","3877.45","","","Create Vault",""
"0xd8cc69277f3f29b42cfb9ebb1e8aabc8e9f63e60023edefa5172a3fdf4c1314c","13450218","1634673925","2021-10-19 20:05:25","0x69ef61afc3aa356e1ac97347119d75cbdabef534","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.083311828821869856","162.866294163873","3877.45","","","Create Vault",""
"0x94cc941776ca9f7b1c746755f68f7e60cd8d1b4e242ef5db01521bd31054a112","13459295","1634795952","2021-10-21 05:59:12","0x930b9cc24c46c341803e5fefb3590bdb4ff576a6","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.057302419959209304","112.020500778258","4062.76","","","Create Vault",""
"0xc1893b71353405f66aa7fc5a260dea4b096565e6365792bf0253e76c577eddd3","13462629","1634840919","2021-10-21 18:28:39","0x3d3d3d7bbe26cce6c143a8d72503b211ba80b753","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.09510848991924632","185.927586943135","4062.76","","","Create Vault",""
"0x1c8d075e2c7b5ac3202fa9f9678fa792093da2dc4ec11d6a99b89cc123f50737","13474495","1635001938","2021-10-23 15:12:18","0x38a4d889a1979133fbc1d58f970f0953e3715c26","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.12155184","237.621692016","4168.96","","","Create Vault",""
"0xab2cadd1b2f0e00c98638ce077abc7cf594d28d3e347d1fd22dd0ed9d2537c91","13475078","1635009315","2021-10-23 17:15:15","0xe4d35cabcbf45b7c99d917f179b98a1e6e37a52f","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.070943026047206712","138.686521619684","4168.96","","","Create Vault",""
"0xac63d46b8aa3f79b6cfb84cc27c0943095aad25746466adf87165639d738e7d0","13475574","1635015463","2021-10-23 18:57:43","0x1b366f42d0478aff04c77105b4e994fa574dadca","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.042029613842607072","82.1636921009126","4168.96","","","Create Vault",""
"0x4f1cf6c57d938538787bf39173c439289ad5ea869c8e6f55b5c6d4aab1e59c3f","13476470","1635027651","2021-10-23 22:20:51","0x186a52b42cb9333e7ca9bf9998461f35c88bf758","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.06931270903209323","135.499414886839","4168.96","","","Create Vault",""
"0x99c7520273c2ff6a14f2796413341fe922f1e0714101a0788947598c62cf6057","13484119","1635131872","2021-10-25 03:17:52","0xe72eb31b59f85b19499a0f3b3260011894fa0d65","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.06701662541689728","131.010801027493","4220.26","","","Create Vault",""
"0xe05192c19754ea1afecb42a0018e999846780758c0c34d7843ad20cc4ea51906","13487781","1635180583","2021-10-25 16:49:43","0x84f4840e47199f1090ceb108f74c5f332219539a","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.111198477396818016","217.38190346304","4220.26","","","Create Vault",""
"0xab9ab17432e865df6fc261474ae69b563e9ad168dc20df7aaa05555d72aa7cd7","13492554","1635245344","2021-10-26 10:49:04","0xc35a5fec6be6957899e15559be252db882220b37","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.069882042083470032","136.612404068976","4129.95","","","Create Vault",""
"0x35a8b6ed1dac23cd3f61bb081a8cfc362d75d000feaed607643a4e2fddb38349","13497200","1635307581","2021-10-27 04:06:21","0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.10548230384851002","206.207355793452","3924.31","","","Create Vault",""
"0x770452ae12635d79e5337160333de6a8db190fe3136d39bdf203f99cb9af8fd8","13500646","1635354532","2021-10-27 17:08:52","0xb15b530b35fbb9358da3d60fbabc227887f8d591","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.187869873675368568","367.266816047978","3924.31","","","Create Vault",""
"0xc88ac280e16547cb863be901608a9207f8e8fc3d997847714c329eb15c9a3777","13509890","1635480140","2021-10-29 04:02:20","0xbde7faa5658e91b700ef22d782bf7b06eee86c8e","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.21207352355827212","414.582531204066","4417.40","","","Create Vault",""
"0x3f1a5baf273846cc4e95b3c7a3f479e90557bc39f20582588a4bce88bef75877","13510575","1635489621","2021-10-29 06:40:21","0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.00997546051788286","19.5010277664092","4417.40","","","Assign Fees",""
"0x750a9777c20710a4795bc4c9b9affbe53795947b19b80a55323086f6ca36049d","13518332","1635595125","2021-10-30 11:58:45","0xccdae9f9a83e64a9d10112ee3a2c8b6bfefe8ede","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.10863246734829712","212.365610419186","4323.94","","","Create Vault",""
"0xf944034f5586eb0b75fa4a78aadec30f9c650109c56ec88236752a56985ce20d","13523052","1635659209","2021-10-31 05:46:49","0xc87cc05fe671cd34c78f1f87276cd2f40dfa880b","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.097229313281345336","190.073584533702","4290.10","","","Create Vault",""
"0xed1cb816d8e40a7b6b15529291e34970fc595bc6331a73ba7c6ff1147029935a","13523098","1635659721","2021-10-31 05:55:21","0x2ba123b9b6b431bc498c2f5ae0f3f09fe67a5735","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.09859762839104088","192.748503741646","4290.10","","","Create Vault",""
"0xb3176aa4ece3a50c4ef4060f43bde871ce08fc8d0c4274e8c6575b58d26ad3c2","13523998","1635672301","2021-10-31 09:25:01","0x5bf79ed30cf295401e2bdfc4431af8b1cdf038f1","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.0991437281518814","193.816074164113","4290.10","","","Create Vault",""
"0x7199d9bbb8e10dd9cdd66f3900acbf075a7bcf7418c7f89109dbefbba5b9f238","13534271","1635811019","2021-11-01 23:56:59","0x5fd7783c07a8173ec7f74c681687d960b03f1f4e","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.1301115","254.35497135","4322.79","","","Create Vault",""
"0xd28fde86e887df82bb9deee0ae2e955d72f7ae2575bae2df7338e3ed4643a2c9","13549415","1636017810","2021-11-04 09:23:30","0xb0ca2e19356f763721110b2e0b318883df844cbc","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.097150144","189.9188165056","4536.99","","","Create Vault",""
"0x50617780f0316fbe0e518aa4edf82e964d4f44902229f394e16dbd0a0540fa1a","13551598","1636047445","2021-11-04 17:37:25","0x69be605fc59c6767ca401e697d9be7c82960e7d6","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.103061862132762566","201.475634283338","4536.99","","","Create Vault",""
"0x8168a00d71f3c24e0d8a9cbe5cc7ceada8ac0b6a38bbe88d4a9f7761b30d053d","13555618","1636102227","2021-11-05 08:50:27","0x84f4840e47199f1090ceb108f74c5f332219539a","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.107025957837085532","209.225044975719","4480.09","","","Create Vault",""
"0x37196e3a960f5c7c2ad143fde9edf928dd1b85dbba35023f85a5f5b9a14907bc","13561383","1636179382","2021-11-06 06:16:22","0xe72eb31b59f85b19499a0f3b3260011894fa0d65","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.072178443795694144","141.101639776202","4521.41","","","Create Vault",""
"0xd5d2bd0d7a571ace4fa0efe91aa79629b47b47d8c44739cab6e684f22bebf0c2","13576613","1636385870","2021-11-08 15:37:50","0xcd89685c19e06c0fde17821bf15b82c6a6d28e6a","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.110598192628390012","216.20840676924","4810.97","","","Create Vault",""
"0xa73ab9d6d529ec98e3611c6cead8ebb9639e86198db33cc0af471055c7511c8d","13583676","1636481489","2021-11-09 18:11:29","0x240ad467a71210629d71d4de22ebde27951c83fc","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.117068515550682752","228.85724105003","4732.07","","","Create Vault",""
"0xd3d92a48f36ba22197118ba16eadf09a24a829192e0ecf629aa88ae92dfb8012","13603141","1636744846","2021-11-12 19:20:46","0xb3a43e5801830a1401370e0aae59e623b8bbc5bd","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.09542434","186.545042266","4668.70","","","Create Vault",""
"0xa235643c07eaba66aa800cd490d27125aa19fa56a3394311b08b37ff27bd8fb9","13609965","1636837734","2021-11-13 21:08:54","0x055e292dec12f741a8d972569275ac63778819f8","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.137900597243720218","269.581877551749","4645.64","","","Create Vault",""
"0x58c897d5a9bfb7a6a3bee691e97ced97c3f1996567312b78878413ccbe581e82","13635342","1637183737","2021-11-17 21:15:37","0x58024b6c1005de40eac2d4c06bc947ebf2a302af","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.11275888","220.432334512","4289.75","","","Create Vault",""
"0x04109a7e1105a3c529ea594c49d090d0462cc99b7547bc433357c2f69fa57bdd","13635913","1637192114","2021-11-17 23:35:14","0x05b109aa59733219ff5d38a6610262e3c88e3300","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.104817326684157448","204.907391934859","4289.75","","","Create Vault",""
"0x7b019528aab6b3493eff5c2e4f9ac93da541c421f2b4ec10194c4b2a31624999","13678564","1637775689","2021-11-24 17:41:29","0x4dc6750a016db9a96fef40d852e1faee11733db6","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.2602344","508.73222856","4271.96","","","Create Vault",""
"0xd0b2f3c8dc7915c9a58123ecf3b718e1bf6d7951571aee30787b39f80bb0444b","13699034","1638056498","2021-11-27 23:41:38","0x2bf546ec8640f3faa95313b2dbda64ddc7d40fbd","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.08106624898664534","158.476410143993","4100.30","","","Create Vault",""
"0x2fa14d96105e43109e4db88e9e079126361b7594fe077bc50cc1299ab8d718b3","13701254","1638086972","2021-11-28 08:09:32","0x240ad467a71210629d71d4de22ebde27951c83fc","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.06003497880287138","117.362380061733","4297.92","","","Create Vault",""
"0x280bdf113e1d2ff4f9d4991389d05da1f1c28e085283b25bd4ab491521ed9e78","13723608","1638396758","2021-12-01 22:12:38","0xd9c1c32fbf3c6d13544a0241c2f5e0ec040471d8","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.11776406174576029","230.216964306787","4580.57","","","Create Vault",""
"0x85a86213e5e08a69f87c1d4acfc279ba71c4f3ff754935c4abed694379ffbce0","13724029","1638402383","2021-12-01 23:46:23","0x240ad467a71210629d71d4de22ebde27951c83fc","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.086733946232922976","169.556191490741","4580.57","","","Create Vault",""
"0xbdacfeab1faf7a02949335c88c7460085aa11edd9f54af263cd46a315a6ea16a","13731158","1638501009","2021-12-03 03:10:09","0x240ad467a71210629d71d4de22ebde27951c83fc","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.070070287563488768","136.980405157864","4219.32","","","Create Vault",""
"0xa36a21f05a5785645b47e06acd080f61d19a38bf3c0f6644e7cf6109318fe993","13741567","1638645713","2021-12-04 19:21:53","0xf28d29e749bbde5954557ab6ad521187c125bc61","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.06602580595149664","129.073848054581","4124.26","","","Create Vault",""
"0xa3f764c2ef80b0350ac46f88f65c713efb68b348623b327152bdca3a5895b557","13754546","1638824985","2021-12-06 21:09:45","0x386ff06e8f928be5ad16f7093a9381d38bdc83e3","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.12317205460570928","240.789049548701","4357.17","","","Create Vault",""
"0x095ed47f38c940fe2ba8c52f54fb2cc32cf3b5fa68b41992e0799ffb463f5ebf","13760529","1638907184","2021-12-07 19:59:44","0x97925f0a1e19e8334e7af54b153d0b5ee739197a","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.064926939433437176","126.925673898426","4309.70","","","Create Vault",""
"0x1c54003851627e4b810346104f07724dbc4d74db32d0d7fdc166d851cc77bcbe","13772874","1639078155","2021-12-09 19:29:15","0x608c60886f4aaa563288fbdd9b41d3a485646a27","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.0791980024","154.82417489176","4111.92","","","Create Vault",""
"0xb8cc084ece81535873d7b689d1619ce79d2654742714a0a243adfaf406752874","13781232","1639190723","2021-12-11 02:45:23","0x694e64d4ad77e0c234b7b1c55ac40302ad86ce3f","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.045910005095358056","89.7494689609155","4088.68","","","Create Vault",""
"0xf388ddeef3ccc467a36105cf832d55e80fc6258234ba46ca53d73c6bab7d184e","13783058","1639215145","2021-12-11 09:32:25","0xe54c65316e8967c25c1357773b5e85bc063b7efd","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.044104802467053632","86.2204783428432","4088.68","","","Create Vault",""
"0x81c42d19bffb626ee2780bf496c8621df3c82dd2b3e57d4e2bb25fbc4cc7c480","13815316","1639645650","2021-12-16 09:07:30","0x989960984c8a9b7a6a9663cf0786fbc12ad7fe2a","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.042306712231046592","82.705391740473","3957.03","","","Create Vault",""
"0x10851b7160978aded8511aebf4253522541535bb30008568f2a19239af2fe38c","13815334","1639645860","2021-12-16 09:11:00","0x989960984c8a9b7a6a9663cf0786fbc12ad7fe2a","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.045341823598365477","88.6387309524447","3957.03","","","Create Vault",""
"0xecdabca9418c56fd2a4184eb52b0bdb8a1b7f75a61803e264715f3fa36f2186a","13823965","1639762338","2021-12-17 17:32:18","0xd317a3744f60c5cbcde7c82df90a6513409198a2","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.075081813755491072","146.777437710609","3876.37","","","Create Vault",""
"0x7667dafbbba6e366a371c96c7c116674160a1f9f42422ec5f847195b59efdf65","13833886","1639894659","2021-12-19 06:17:39","0x33569c101562e1faf5b24581057e5cee4c8288d7","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.042734875288218912","83.5424077009392","3924.55","","","Create Vault",""
"0xd1451dadfa9afe40fb55220890ee7019f3443d074bb1b5d971816c79596a1c01","13853791","1640160220","2021-12-22 08:03:40","0xc6c2d5ee69745a1e9f2d1a06e0ef0788bd924302","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.041745161881574172","81.6076169622894","3982.70","","","Create Vault",""
"0xa04bca0fea986a2b9097e0cc26eeab8a828c7500e0f6ae7ace298a8a90e15154","13863020","1640283727","2021-12-23 18:22:07","0xd6b5dec1391a4fc7d3b5a2f8d6f0649f740a5562","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.07868517351246904","153.821645699526","4112.35","","","Create Vault",""
"0x8ac0e1e52da90fddb924322ca684652cd9ce13b0881bb007bf6b0d0cd9f3f0aa","13868001","1640350480","2021-12-24 12:54:40","0xe37d9eb0794236cf5ebded1855e1e91fbaf2f4d8","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.037567526563616534","73.440757679214","4047.87","","","Create Vault",""
"0x1ea6699ddf76c84f748cfa83774934592eaf8e745d0208321877f40231c9f9a9","13874178","1640433096","2021-12-25 11:51:36","0xe37d9eb0794236cf5ebded1855e1e91fbaf2f4d8","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.04450925378161944","87.0111402176879","4109.25","","","Create Vault",""
"0x10df685cafdb98e94d42a2e11aacd14d67a3a2444df97aa6343f3cd8efa77f09","13880458","1640517265","2021-12-26 11:14:25","0xe37d9eb0794236cf5ebded1855e1e91fbaf2f4d8","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.03347797364934184","65.4460906870984","4063.44","","","Create Vault",""
"0x213ba573b0bac0e6711563e317ec57292881b8622a529699efc9054e1c12832d","13892571","1640679182","2021-12-28 08:13:02","0x65a9bc0994f3acb844f38d4f62cae0873c6b96ed","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.05962993625638312","116.570562387603","3793.54","","","Create Vault",""
"0x7a615ae900d7790953c2d2b288bd9c8f7bca0ee747cf519d5b921cc5ee73c7ee","13906816","1640869087","2021-12-30 12:58:07","0x34860d4bbaa9c07cb89557ceb25098122ae18f9b","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.069238185759358408","135.35372934097","3710.08","","","Create Vault",""
"0xac0a0003da8de7246498de21368da6940439a63270c9e492d3ff7ad05e6e86a5","13909259","1640901393","2021-12-30 21:56:33","0xe8ca36c7994463183f916d513a82c95c4117050f","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.060703198589532388","118.668682922677","3710.08","","","Create Vault",""
"0x421ea2e9e5b07583b740339a36c05fe4b97e11b412ed672ecd455f1aa5b6f8db","13914553","1640973239","2021-12-31 17:53:59","0x2ab46295b5bc93d255ddc11d1a8a472b845930cc","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.107632199393932504","210.410186595199","3675.79","","","Create Vault",""
"0xa3bc2f7e6440f764ba2a423f229bd6088e78e4f21e39f1aa29da834c4545483d","13916891","1641004767","2022-01-01 02:39:27","0x12358a21ffa17f4008949ae6fda9ca7fb8cf4ea3","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.0510377570393388","99.7737112362034","3766.74","","","Create Vault",""
"0x8bb778c774909369398fdbbd98b03d6b7b69ed32d93f2833a4ea1181bafc42bc","13916929","1641005290","2022-01-01 02:48:10","0x12358a21ffa17f4008949ae6fda9ca7fb8cf4ea3","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.04995908921348264","97.6650235034372","3766.74","","","Create Vault",""
"0xcb5689e0f7a49b83e94847a1749801613267212bcc143099c0e45d781b635dda","13920478","1641052453","2022-01-01 15:54:13","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.05630815645170142","110.076815047431","3766.74","","","Create Vault",""
"0x2744990700ba88272628ba7189bc1afbb56bf68e503e6fd7a0060fb2f71a5018","13922172","1641075070","2022-01-01 22:11:10","0xc6c2d5ee69745a1e9f2d1a06e0ef0788bd924302","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.098362169830817296","192.288205802265","3766.74","","","Create Vault",""
"0x038fd584e02505d87bc9b98aa2feec35050b6018a39cd7882d33d377b0a9a80c","13926772","1641136393","2022-01-02 15:13:13","0xa0188d23f55b633e19af79f0db5a4d6f360cea40","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.055198739518672744","107.908015885053","3830.92","","","Create Vault",""
"0x0ca40edf617c3a754e5d7a98df38cfa5aa2f1cfc45695beb7882ce93422eb291","13930477","1641185451","2022-01-03 04:50:51","0xc0efeea3edcbc371bb86415d8ccc3e81a9b6edfa","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.072330106414213864","141.398125029147","3765.16","","","Create Vault",""
"0x87fb2b6661bf01b38f1a858b2d427031b8d8527ff78c93cb694c58fde35b09aa","13933372","1641224906","2022-01-03 15:48:26","0x9bcf99da53260bf6a5d478c19ce7ededda0d334d","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.0685389508124928","133.986794943342","3765.16","","","Create Vault",""
"0x5b8b435c7dd6f97e83562938eb2076bdcbdfa1af50939982e7df592b14c600b5","13936785","1641270279","2022-01-04 04:24:39","0xf4faca935238f1f12ce0e5499a567946b8556a0b","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.1075794899257108","210.307144855772","3785.67","","","Create Vault",""
"0xf4ea28e185d08c85055359cc0c1023ee44bbda522da3eb89d4e82461d6f73436","13938491","1641292382","2022-01-04 10:33:02","0x9429695e1aace83232a140b38d7f265463f66f47","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.080078584329614112","156.545624505963","3785.67","","","Create Vault",""
"0x91e1827201c64dc47992d0706832df28b51c62e76b039aee7ed88e7e97dcd42b","13945373","1641384952","2022-01-05 12:15:52","0xfe2776cf4303dd8f4911bf07d0261c0475f20255","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.093827971784501498","183.424302041522","3536.77","","","Create Vault",""
"0x5fd7d7df2731bd9dff7a92216672d89a970e479ea366084412786c6c1353fd91","13954783","1641511087","2022-01-06 23:18:07","0xb8ee151876d014baf2322087dd11572525f5cc47","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.092026436650632192","179.902481008321","3406.48","","","Create Vault",""
"0xa18e71a8336c59bde926e609c37117f907c1c508851bb518fc9e7121f9c955b8","13956636","1641536175","2022-01-07 06:16:15","0x0cb7d023f049585bdb6ea48733d2b94926f1ca60","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.0847865731739003","165.749271897658","3196.47","","","Create Vault",""
"0x72d1bf8c144f2ea255cc5fd3713ab835945057131a9fac52d6d13f7072b8a59f","13969647","1641708561","2022-01-09 06:09:21","0x483a124f6717ad67440af11a77dec25f1a3d1259","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.10722561700603214","209.615358685092","3150.83","","","Create Vault",""
"0xc6899316812f21821a63aeec372546f3e1f08aa448bb44001693936900a7f4cd","13982961","1641887762","2022-01-11 07:56:02","0xf8254f25e037b6c1db7d1c8692335e682dfe163a","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.128682913831930248","251.56222825004","3240.32","","","Create Vault",""
"0x403a01e5f42b631c3e8a7aaafbd3497243160760fd2d206f879aa9332bfa552e","13997902","1642086450","2022-01-13 15:07:30","0x6d271dffc2f1c3d8f31d155a7ed66a989c6a0be0","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.139448300688572302","272.60748301609","3242.26","","","Create Vault",""
"0xdef249c93f2de81bd7d1e638aeb2e2e2fcf3a56bc1c9e9139151ef6cef1f66be","14007470","1642214752","2022-01-15 02:45:52","0x896463c65b70da9bbe267c2feb97ab59fc715506","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.102364290557231616","200.111951610332","3328.63","","","Create Vault",""
"0x8aaefdfa67b2892ac957d1a05ce9a43cbb162f503a66fd9cdc97c846de8d785c","14011344","1642267127","2022-01-15 17:18:47","0x69bab6810fa99475854bca0a3dd72ae6a0728ece","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.09906547942191216","193.663105721896","3328.63","","","Create Vault",""
"0xe983c366ec19a9ffe97ae3b39a34160d643d898bd649f58368d2366275ebcd47","14012523","1642282290","2022-01-15 21:31:30","0x25ccd190b66d88e461827433ed7672c3f4380a84","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.10673520625324696","208.656654704472","3328.63","","","Create Vault",""
"0xd2cc997f85811aeb8bd43087db1a74fac8ec4e8aaf5f340fa850c421b825ece0","14012723","1642284808","2022-01-15 22:13:28","0x4e5a6abd8d2c649e14673be43e37c1abea7ccf16","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.093110494255947512","182.021705220952","3328.63","","","Create Vault",""
"0xe4f0f6715e43266ba479b486fa0b623f32847932cd6829a209eb42c2d5a74341","14015402","1642321016","2022-01-16 08:16:56","0x954cfc3b0cd64c88ea075f676262e5f93e071b9e","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.082776071469274176","161.818942115284","3349.61","","","Create Vault",""
"0x1523738a369abc5a9fa9f49422caab6a4ff42978097fb02b0664ae3af7d00471","14017255","1642345467","2022-01-16 15:04:27","0x14de2c6b28e0c4a06e140e7c91604faeeea350af","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.091506727664905184","178.886501912123","3349.61","","","Create Vault",""
"0x49b3a26fd5669be737df30bb77334a235021f6add541d178d7e47de75a7f9e2b","14026103","1642463225","2022-01-17 23:47:05","0x38a4d889a1979133fbc1d58f970f0953e3715c26","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.12143908","237.401257492","3210.90","","","Create Vault",""
"0xfebbdc349b77677150e884eda07bab3999044ca612065ae9d1a8847bff2bb71d","14030533","1642522617","2022-01-18 16:16:57","0x44f5b575d385ebc481a8e2d89bc5b86fcb2812a6","0xbe86f647b167567525ccaafcd6f881f1ee558216","","0","0","0","0.117579828124315828","229.856806000225","3161.50","","","Create Vault",""
